arm,run,phase,after_trial,rate_cond,rate_noncond,B0_cond,B0_noncond,R_cond,R_noncond
partnershuf_av,1,ext,8,116.51567944250873,140.70028011204482,136.23693379790942,140.70961718020544,0.8552429667519182,0.9999336429993363
partnershuf_av,2,baseline,0,136.55052264808361,139.77591036414566,136.68989547038328,140.68160597572364,0.99898037216416,0.9935620893343067
partnershuf_av,2,baseline,1,136.7595818815331,141.31652661064427,136.68989547038328,140.68160597572364,1.00050981391792,1.0045131744872902
partnershuf_av,2,baseline,2,136.7595818815331,140.95238095238096,136.68989547038328,140.68160597572364,1.00050981391792,1.0019247361784032
partnershuf_av,2,acq,1,128.25783972125436,140.89635854341736,136.68989547038328,140.68160597572364,0.938312515931685,1.0015265149001127
partnershuf_av,2,acq,2,121.14982578397215,141.09243697478993,136.68989547038328,140.68160597572364,0.8863114963038492,1.002920289374129
partnershuf_av,2,acq,3,113.72822299651568,139.97198879551823,136.68989547038328,140.68160597572364,0.8320163140453735,0.9949558638083228
partnershuf_av,2,acq,4,108.6062717770035,139.63585434173672,136.68989547038328,140.68160597572364,0.7945449910782565,0.992566536138581
partnershuf_av,2,acq,6,102.29965156794425,141.31652661064427,136.68989547038328,140.68160597572364,0.7484068315065001,1.0045131744872902
partnershuf_av,2,acq,8,97.14285714285715,140.70028011204482,136.68989547038328,140.68160597572364,0.7106806015804232,1.0001327404260967
partnershuf_av,2,acq,10,95.43554006968643,141.42857142857144,136.68989547038328,140.68160597572364,0.6981901605913843,1.0053096170438707
partnershuf_av,2,acq,12,94.0418118466899,140.67226890756302,136.68989547038328,140.68160597572364,0.687993882232985,0.9999336297869514
partnershuf_av,2,ext,1,94.11149825783973,140.72829131652662,136.68989547038328,140.68160597572364,0.688503696150905,1.000331851065242
partnershuf_av,2,ext,2,97.38675958188153,140.0560224089636,136.68989547038328,140.68160597572364,0.712464950293143,0.9955531957257583
partnershuf_av,2,ext,3,101.70731707317073,140.75630252100842,136.68989547038328,140.68160597572364,0.7440734132041804,1.0005309617043872
partnershuf_av,2,ext,4,106.37630662020908,141.1484593837535,136.68989547038328,140.68160597572364,0.7782309457048179,1.0033185106524192
partnershuf_av,2,ext,5,109.19860627177701,140.67226890756302,136.68989547038328,140.68160597572364,0.7988784093805761,0.9999336297869514
partnershuf_av,2,ext,6,112.4390243902439,141.23249299719888,136.68989547038328,140.68160597572364,0.8225847565638542,1.0039158425698544
partnershuf_av,2,ext,7,112.57839721254358,138.48739495798318,136.68989547038328,140.68160597572364,0.8236043843996943,0.9844029999336296
partnershuf_av,2,ext,8,116.68989547038329,141.1484593837535,136.68989547038328,140.68160597572364,0.8536834055569719,1.0033185106524192
partnershuf_av,3,baseline,0,137.10801393728224,140.92436974789916,136.23693379790942,140.34547152194213,1.0063938618925832,1.0041248087286274
partnershuf_av,3,baseline,1,135.9233449477352,140.56022408963585,136.23693379790942,140.34547152194213,0.99769820971867,1.0015301709799747
partnershuf_av,3,baseline,2,135.6794425087108,139.55182072829132,136.23693379790942,140.34547152194213,0.9959079283887466,0.9943450202913976
partnershuf_av,3,acq,1,127.87456445993033,140.64425770308125,136.23693379790942,140.34547152194213,0.9386189258312021,1.0021289335373562
partnershuf_av,3,acq,2,121.74216027874566,141.70868347338939,136.23693379790942,140.34547152194213,0.893606138107417,1.0097132592641873
partnershuf_av,3,acq,3,113.97212543554008,140.16806722689077,136.23693379790942,140.34547152194213,0.8365728900255754,0.9987359457121947
partnershuf_av,3,acq,4,109.72125435540072,140.0,136.23693379790942,140.34547152194213,0.8053708439897699,0.9975384205974318
partnershuf_av,3,acq,6,102.47386759581883,141.26050420168067,136.23693379790942,140.34547152194213,0.7521739130434784,1.006519858958153
partnershuf_av,3,acq,8,97.87456445993033,142.296918767507,136.23693379790942,140.34547152194213,0.7184143222506394,1.0139045971658571
partnershuf_av,3,acq,10,94.77351916376307,140.67226890756302,136.23693379790942,140.34547152194213,0.6956521739130435,1.0023285210564832
partnershuf_av,3,acq,12,91.01045296167248,138.59943977591035,136.23693379790942,140.34547152194213,0.6680306905370844,0.9875590446410749
partnershuf_av,3,ext,1,93.55400696864112,141.87675070028013,136.23693379790942,140.34547152194213,0.6867007672634271,1.0109107843789502
partnershuf_av,3,ext,2,98.46689895470384,141.45658263305322,136.23693379790942,140.34547152194213,0.7227621483375959,1.0079169715920429
partnershuf_av,3,ext,3,103.48432055749129,141.9887955182073,136.23693379790942,140.34547152194213,0.7595907928388747,1.0117091344554587
partnershuf_av,3,ext,4,104.32055749128921,139.01960784313727,136.23693379790942,140.34547152194213,0.7657289002557545,0.9905528574279822
partnershuf_av,3,ext,5,110.66202090592336,142.26890756302524,136.23693379790942,140.34547152194213,0.8122762148337597,1.0137050096467302
partnershuf_av,3,ext,6,112.404181184669,140.75630252100842,136.23693379790942,140.34547152194213,0.8250639386189259,1.0029272836138647
partnershuf_av,3,ext,7,112.404181184669,138.9635854341737,136.23693379790942,140.34547152194213,0.8250639386189259,0.9901536823897279
partnershuf_av,3,ext,8,116.86411149825786,140.95238095238096,136.23693379790942,140.34547152194213,0.8578005115089514,1.0043243962477546
intact_app,0,baseline,0,170.0,64.14565826330532,172.8571428571429,65.45284780578898,0.9834710743801651,0.9800285306704708
intact_app,0,baseline,1,174.2857142857143,66.10644257703082,172.8571428571429,65.45284780578898,1.0082644628099173,1.0099857346647647
intact_app,0,baseline,2,174.2857142857143,66.10644257703082,172.8571428571429,65.45284780578898,1.0082644628099173,1.0099857346647647
intact_app,0,acq,1,148.57142857142858,66.35854341736696,172.8571428571429,65.45284780578898,0.8595041322314049,1.013837375178317
intact_app,0,acq,2,120.71428571428572,64.84593837535014,172.8571428571429,65.45284780578898,0.6983471074380164,0.9907275320970044
intact_app,0,acq,3,101.42857142857143,67.14285714285715,172.8571428571429,65.45284780578898,0.5867768595041322,1.0258202567760344
intact_app,0,acq,4,75.35714285714286,67.75910364145659,172.8571428571429,65.45284780578898,0.43595041322314043,1.0352353780313839
intact_app,0,acq,6,17.5,67.6750700280112,172.8571428571429,65.45284780578898,0.10123966942148759,1.0339514978601998
intact_app,0,acq,8,0.35714285714285715,65.88235294117648,172.8571428571429,65.45284780578898,0.0020661157024793385,1.006562054208274
intact_app,0,acq,10,0.0,67.98319327731093,172.8571428571429,65.45284780578898,0.0,1.0386590584878748
intact_app,0,acq,12,0.0,65.60224089635855,172.8571428571429,65.45284780578898,0.0,1.0022824536376607
intact_app,0,ext,1,0.0,67.22689075630252,172.8571428571429,65.45284780578898,0.0,1.0271041369472185
intact_app,0,ext,2,1.0714285714285714,66.27450980392157,172.8571428571429,65.45284780578898,0.006198347107438015,1.0125534950071329
intact_app,0,ext,3,22.5,67.28291316526611,172.8571428571429,65.45284780578898,0.13016528925619833,1.027960057061341
intact_app,0,ext,4,44.28571428571429,65.93837535014006,172.8571428571429,65.45284780578898,0.256198347107438,1.0074179743223968
intact_app,0,ext,5,61.78571428571429,64.6498599439776,172.8571428571429,65.45284780578898,0.3574380165289256,0.9877318116975752
intact_app,0,ext,6,80.71428571428572,65.4341736694678,172.8571428571429,65.45284780578898,0.4669421487603305,0.9997146932952926
intact_app,0,ext,7,94.64285714285715,65.21008403361346,172.8571428571429,65.45284780578898,0.5475206611570248,0.996291012838802
intact_app,0,ext,8,101.07142857142858,64.81792717086836,172.8571428571429,65.45284780578898,0.5847107438016529,0.9902995720399432
intact_app,1,baseline,0,167.5,64.34173669467788,172.2619047619048,65.3874883286648,0.9723565998617828,0.9840068542053406
intact_app,1,baseline,1,172.5,65.0420168067227,172.2619047619048,65.3874883286648,1.0013821700069108,0.9947165500499787
intact_app,1,baseline,2,176.7857142857143,66.77871148459384,172.2619047619048,65.3874883286648,1.026261230131306,1.021276595744681
intact_app,1,acq,1,152.85714285714286,66.5546218487395,172.2619047619048,65.3874883286648,0.8873531444367656,1.0178494930743966
intact_app,1,acq,2,120.71428571428572,65.46218487394958,172.2619047619048,65.3874883286648,0.7007601935038009,1.0011423675567614
intact_app,1,acq,3,101.07142857142858,66.9747899159664,172.2619047619048,65.3874883286648,0.5867311679336559,1.0242753105811797
intact_app,1,acq,4,70.0,66.91876750700281,172.2619047619048,65.3874883286648,0.40635798203178985,1.0234185349136087
intact_app,1,acq,6,16.78571428571429,67.19887955182074,172.2619047619048,65.3874883286648,0.09744298548721493,1.0277024132514638
intact_app,1,acq,8,0.35714285714285715,66.35854341736696,172.2619047619048,65.3874883286648,0.0020732550103662747,1.0148507782378982
intact_app,1,acq,10,0.0,66.83473389355743,172.2619047619048,65.3874883286648,0.0,1.022133371412252
intact_app,1,acq,12,0.0,66.86274509803923,172.2619047619048,65.3874883286648,0.0,1.0225617592460376
intact_app,1,ext,1,0.0,67.39495798319328,172.2619047619048,65.3874883286648,0.0,1.0307011280879623
intact_app,1,ext,2,1.0714285714285714,66.69467787114847,172.2619047619048,65.3874883286648,0.006219765031098824,1.0199914322433243
intact_app,1,ext,3,17.142857142857142,66.52661064425772,172.2619047619048,65.3874883286648,0.09951624049758119,1.0174211052406112
intact_app,1,ext,4,40.714285714285715,65.51820728291317,172.2619047619048,65.3874883286648,0.23635107118175533,1.0019991432243325
intact_app,1,ext,5,71.07142857142857,66.5826330532213,172.2619047619048,65.3874883286648,0.4125777470628887,1.0182778809081823
intact_app,1,ext,6,92.85714285714286,68.26330532212886,172.2619047619048,65.3874883286648,0.5390463026952315,1.0439811509353134
intact_app,1,ext,7,103.92857142857143,67.95518207282913,172.2619047619048,65.3874883286648,0.603317208016586,1.0392688847636726
intact_app,1,ext,8,103.92857142857143,66.13445378151262,172.2619047619048,65.3874883286648,0.603317208016586,1.011423675567614
intact_app,2,baseline,0,173.57142857142858,65.32212885154063,174.52380952380955,65.94771241830067,0.9945429740791268,0.9905139459153334
intact_app,2,baseline,1,180.35714285714286,67.87114845938376,174.52380952380955,65.94771241830067,1.0334242837653478,1.02916607673793
intact_app,2,baseline,2,169.64285714285717,64.6498599439776,174.52380952380955,65.94771241830067,0.9720327421555253,0.9803199773467365
intact_app,2,acq,1,148.92857142857144,66.27450980392157,174.52380952380955,65.94771241830067,0.8533424283765347,1.0049554013875122
intact_app,2,acq,2,123.21428571428572,66.91876750700281,174.52380952380955,65.94771241830067,0.7060027285129604,1.014724621265751
intact_app,2,acq,3,96.07142857142858,66.35854341736696,174.52380952380955,65.94771241830067,0.5504774897680764,1.006229647458587
intact_app,2,acq,4,72.14285714285715,67.50700280112045,174.52380952380955,65.94771241830067,0.41336971350613916,1.0236443437632732
intact_app,2,acq,6,11.071428571428573,66.47058823529413,174.52380952380955,65.94771241830067,0.06343792633015007,1.0079286422200198
intact_app,2,acq,8,0.7142857142857143,68.20728291316527,174.52380952380955,65.94771241830067,0.004092769440654843,1.0342630610222283
intact_app,2,acq,10,0.0,66.5546218487395,174.52380952380955,65.94771241830067,0.0,1.0092028882910944
intact_app,2,acq,12,0.0,66.69467787114847,174.52380952380955,65.94771241830067,0.0,1.0113266317428855
intact_app,2,ext,1,0.0,66.10644257703082,174.52380952380955,65.94771241830067,0.0,1.0024069092453631
intact_app,2,ext,2,1.7857142857142858,66.77871148459384,174.52380952380955,65.94771241830067,0.010231923601637107,1.01260087781396
intact_app,2,ext,3,17.142857142857142,65.51820728291317,174.52380952380955,65.94771241830067,0.09822646657571622,0.9934871867478406
intact_app,2,ext,4,52.142857142857146,67.39495798319328,174.52380952380955,65.94771241830067,0.2987721691678035,1.0219453490018404
intact_app,2,ext,5,69.64285714285715,66.5826330532213,174.52380952380955,65.94771241830067,0.3990450204638472,1.0096276369814525
intact_app,2,ext,6,88.57142857142858,67.17086834733894,174.52380952380955,65.94771241830067,0.5075034106412005,1.0185473594789747
intact_app,2,ext,7,102.14285714285715,68.51540616246498,174.52380952380955,65.94771241830067,0.5852660300136425,1.0389352966161685
intact_app,2,ext,8,107.85714285714286,66.5826330532213,174.52380952380955,65.94771241830067,0.6180081855388813,1.0096276369814525
intact_app,3,baseline,0,178.57142857142858,66.9467787114846,175.3571428571429,66.11577964519142,1.0183299389002036,1.0125688462081626
intact_app,3,baseline,1,172.14285714285717,64.92997198879553,175.3571428571429,66.11577964519142,0.9816700610997963,0.9820646801299251
intact_app,3,baseline,2,175.35714285714286,66.47058823529413,175.3571428571429,66.11577964519142,0.9999999999999999,1.0053664736619121
intact_app,3,acq,1,151.7857142857143,66.77871148459384,175.3571428571429,66.11577964519142,0.8655804480651731,1.0100268323683095
intact_app,3,acq,2,120.71428571428572,66.05042016806723,175.3571428571429,66.11577964519142,0.6883910386965376,0.9990114390622792
intact_app,3,acq,3,97.85714285714286,67.17086834733894,175.3571428571429,66.11577964519142,0.5580448065173115,1.0159581979946333
intact_app,3,acq,4,65.71428571428572,65.68627450980392,175.3571428571429,66.11577964519142,0.3747454175152749,0.9935037424092641
intact_app,3,acq,6,18.571428571428573,67.11484593837535,175.3571428571429,66.11577964519142,0.10590631364562117,1.0151108600480157
intact_app,3,acq,8,1.4285714285714286,67.00280112044818,175.3571428571429,66.11577964519142,0.008146639511201629,1.0134161841547802
intact_app,3,acq,10,0.0,67.3389355742297,175.3571428571429,66.11577964519142,0.0,1.0185002118344866
intact_app,3,acq,12,0.0,65.88235294117648,175.3571428571429,66.11577964519142,0.0,0.9964694252224261
intact_app,3,ext,1,0.0,67.47899159663866,175.3571428571429,66.11577964519142,0.0,1.0206185567010309
intact_app,3,ext,2,2.5,68.03921568627452,175.3571428571429,66.11577964519142,0.014256619144602849,1.029091936167208
intact_app,3,ext,3,16.071428571428573,65.93837535014006,175.3571428571429,66.11577964519142,0.09164969450101833,0.9973167631690438
intact_app,3,ext,4,40.35714285714286,64.28571428571429,175.3571428571429,66.11577964519142,0.23014256619144602,0.9723202937438213
intact_app,3,ext,5,68.21428571428572,66.10644257703082,175.3571428571429,66.11577964519142,0.38900203665987776,0.9998587770088969
intact_app,3,ext,6,81.07142857142858,66.75070028011206,175.3571428571429,66.11577964519142,0.4623217922606924,1.0096031633950007
intact_app,3,ext,7,103.92857142857143,68.26330532212886,175.3571428571429,66.11577964519142,0.5926680244399184,1.0324812879536787
intact_app,3,ext,8,109.28571428571429,66.35854341736696,175.3571428571429,66.11577964519142,0.6232179226069245,1.0036717977686767
gateshuf_app,0,baseline,0,177.5,67.31092436974791,175.5952380952381,66.90009337068163,1.0108474576271187,1.0061409630146543
gateshuf_app,0,baseline,1,173.21428571428572,66.24649859943979,175.5952380952381,66.90009337068163,0.9864406779661017,0.9902302861130494
gateshuf_app,0,baseline,2,176.07142857142858,67.14285714285715,175.5952380952381,66.90009337068163,1.0027118644067796,1.0036287508722956
gateshuf_app,0,acq,1,167.5,62.577030812324935,175.5952380952381,66.90009337068163,0.9538983050847457,0.9353803210048846
gateshuf_app,0,acq,2,173.57142857142858,63.72549019607844,175.5952380952381,66.90009337068163,0.9884745762711865,0.952547103977669
gateshuf_app,0,acq,3,177.85714285714286,64.50980392156863,175.5952380952381,66.90009337068163,1.0128813559322034,0.9642707606420095
gateshuf_app,0,acq,4,173.21428571428572,62.577030812324935,175.5952380952381,66.90009337068163,0.9864406779661017,0.9353803210048846
gateshuf_app,0,acq,6,169.64285714285717,61.73669467787116,175.5952380952381,66.90009337068163,0.9661016949152543,0.9228192602930911
gateshuf_app,0,acq,8,172.5,62.913165266106446,175.5952380952381,66.90009337068163,0.9823728813559321,0.9404047452896019
gateshuf_app,0,acq,10,173.21428571428572,62.29691876750701,175.5952380952381,66.90009337068163,0.9864406779661017,0.9311933007676201
gateshuf_app,0,acq,12,170.71428571428572,63.4733893557423,175.5952380952381,66.90009337068163,0.9722033898305085,0.9487787857641309
gateshuf_app,0,ext,1,175.71428571428572,63.44537815126051,175.5952380952381,66.90009337068163,1.000677966101695,0.9483600837404045
gateshuf_app,0,ext,2,172.5,62.49299719887955,175.5952380952381,66.90009337068163,0.9823728813559321,0.9341242149337051
gateshuf_app,0,ext,3,178.21428571428572,64.28571428571429,175.5952380952381,66.90009337068163,1.0149152542372881,0.9609211444521979
gateshuf_app,0,ext,4,171.07142857142858,62.07282913165267,175.5952380952381,66.90009337068163,0.9742372881355933,0.9278436845778085
gateshuf_app,0,ext,5,177.5,63.753501400560225,175.5952380952381,66.90009337068163,1.0108474576271187,0.9529658060013954
gateshuf_app,0,ext,6,166.7857142857143,61.34453781512605,175.5952380952381,66.90009337068163,0.9498305084745764,0.9169574319609208
gateshuf_app,0,ext,7,176.07142857142858,63.80952380952381,175.5952380952381,66.90009337068163,1.0027118644067796,0.9538032100488483
gateshuf_app,0,ext,8,179.2857142857143,64.42577030812326,175.5952380952381,66.90009337068163,1.0210169491525425,0.9630146545708302
gateshuf_app,1,baseline,0,175.71428571428572,67.00280112044818,174.88095238095238,66.62931839402428,1.0047651463580667,1.0056053811659194
gateshuf_app,1,baseline,1,172.85714285714286,66.52661064425772,174.88095238095238,66.62931839402428,0.988427501701838,0.9984585201793723
gateshuf_app,1,baseline,2,176.07142857142858,66.35854341736696,174.88095238095238,66.62931839402428,1.0068073519400953,0.9959360986547087
gateshuf_app,1,acq,1,167.14285714285717,61.73669467787116,174.88095238095238,66.62931839402428,0.9557522123893807,0.9265695067264574
gateshuf_app,1,acq,2,174.64285714285717,63.58543417366947,174.88095238095238,66.62931839402428,0.9986385296119811,0.9543161434977578
gateshuf_app,1,acq,3,170.71428571428572,61.624649859943986,174.88095238095238,66.62931839402428,0.9761742682096665,0.9248878923766817
gateshuf_app,1,acq,4,177.5,64.2016806722689,174.88095238095238,66.62931839402428,1.0149761742682097,0.9635650224215245
gateshuf_app,1,acq,6,173.92857142857144,62.913165266106446,174.88095238095238,66.62931839402428,0.9945541184479239,0.9442264573991032
gateshuf_app,1,acq,8,173.57142857142858,63.36134453781513,174.88095238095238,66.62931839402428,0.9925119128658952,0.9509529147982062
gateshuf_app,1,acq,10,177.5,63.61344537815127,174.88095238095238,66.62931839402428,1.0149761742682097,0.9547365470852018
gateshuf_app,1,acq,12,178.57142857142858,64.59383753501402,174.88095238095238,66.62931839402428,1.0211027910142956,0.96945067264574
gateshuf_app,1,ext,1,171.42857142857144,62.49299719887955,174.88095238095238,66.62931839402428,0.9802586793737237,0.9379204035874439
gateshuf_app,1,ext,2,177.85714285714286,64.17366946778712,174.88095238095238,66.62931839402428,1.0170183798502384,0.9631446188340808
gateshuf_app,1,ext,3,177.5,63.92156862745098,174.88095238095238,66.62931839402428,1.0149761742682097,0.9593609865470851
gateshuf_app,1,ext,4,172.14285714285717,62.801120448179276,174.88095238095238,66.62931839402428,0.9843430905377809,0.9425448430493274
gateshuf_app,1,ext,5,171.42857142857144,62.26890756302521,174.88095238095238,66.62931839402428,0.9802586793737237,0.9345571748878923
gateshuf_app,1,ext,6,179.64285714285717,65.35014005602241,174.88095238095238,66.62931839402428,1.0272294077603814,0.9808015695067264
gateshuf_app,1,ext,7,172.85714285714286,63.44537815126051,174.88095238095238,66.62931839402428,0.988427501701838,0.9522141255605382
gateshuf_app,1,ext,8,173.57142857142858,62.18487394957984,174.88095238095238,66.62931839402428,0.9925119128658952,0.9332959641255606
gateshuf_app,2,baseline,0,169.64285714285717,64.36974789915968,171.19047619047623,64.99533146591972,0.9909596662030598,0.9903749461284298
gateshuf_app,2,baseline,1,168.92857142857144,65.07002801120449,171.19047619047623,64.99533146591972,0.9867872044506257,1.0011492601637693
gateshuf_app,2,baseline,2,175.0,65.54621848739497,171.19047619047623,64.99533146591972,1.0222531293463142,1.0084757937078004
gateshuf_app,2,acq,1,172.5,63.92156862745098,171.19047619047623,64.99533146591972,1.0076495132127954,0.9834793851458121
gateshuf_app,2,acq,2,170.35714285714286,62.801120448179276,171.19047619047623,64.99533146591972,0.9951321279554936,0.9662404826892685
gateshuf_app,2,acq,3,170.35714285714286,62.913165266106446,171.19047619047623,64.99533146591972,0.9951321279554936,0.967964372934923
gateshuf_app,2,acq,4,174.64285714285717,63.529411764705884,171.19047619047623,64.99533146591972,1.0201668984700973,0.9774457692860219
gateshuf_app,2,acq,6,170.35714285714286,62.01680672268908,171.19047619047623,64.99533146591972,0.9951321279554936,0.9541732509696881
gateshuf_app,2,acq,8,177.85714285714286,64.17366946778712,171.19047619047623,64.99533146591972,1.0389429763560498,0.9873581381985346
gateshuf_app,2,acq,10,172.85714285714286,63.529411764705884,171.19047619047623,64.99533146591972,1.0097357440890122,0.9774457692860219
gateshuf_app,2,acq,12,173.21428571428572,63.94957983193278,171.19047619047623,64.99533146591972,1.0118219749652293,0.9839103577072258
gateshuf_app,2,ext,1,172.85714285714286,63.27731092436976,171.19047619047623,64.99533146591972,1.0097357440890122,0.9735670162332997
gateshuf_app,2,ext,2,172.85714285714286,62.07282913165267,171.19047619047623,64.99533146591972,1.0097357440890122,0.9550351960925153
gateshuf_app,2,ext,3,176.07142857142858,64.59383753501402,171.19047619047623,64.99533146591972,1.0285118219749652,0.9938227266197385
gateshuf_app,2,ext,4,176.42857142857144,63.72549019607844,171.19047619047623,64.99533146591972,1.030598052851182,0.9804625772159171
gateshuf_app,2,ext,5,173.92857142857144,63.02521008403362,171.19047619047623,64.99533146591972,1.0159944367176632,0.9696882631805773
gateshuf_app,2,ext,6,176.7857142857143,63.669467787114854,171.19047619047623,64.99533146591972,1.032684283727399,0.9796006320930899
gateshuf_app,2,ext,7,173.57142857142858,62.85714285714286,171.19047619047623,64.99533146591972,1.0139082058414464,0.9671024278120958
gateshuf_app,2,ext,8,170.35714285714286,62.689075630252105,171.19047619047623,64.99533146591972,0.9951321279554936,0.9645165924436142
gateshuf_app,3,baseline,0,179.64285714285717,67.11484593837535,177.8571428571429,66.56395891690009,1.0100401606425702,1.0082760555477628
gateshuf_app,3,baseline,1,177.14285714285717,66.30252100840337,177.8571428571429,66.56395891690009,0.9959839357429718,0.9960723804180112
gateshuf_app,3,baseline,2,176.7857142857143,66.27450980392157,177.8571428571429,66.56395891690009,0.9939759036144578,0.9956515640342265
gateshuf_app,3,acq,1,174.2857142857143,64.50980392156863,177.8571428571429,66.56395891690009,0.9799196787148594,0.9691401318558004
gateshuf_app,3,acq,2,173.92857142857144,63.44537815126051,177.8571428571429,66.56395891690009,0.9779116465863453,0.9531491092719878
gateshuf_app,3,acq,3,174.2857142857143,63.94957983193278,177.8571428571429,66.56395891690009,0.9799196787148594,0.9607238041801095
gateshuf_app,3,acq,4,181.07142857142858,64.87394957983194,177.8571428571429,66.56395891690009,1.0180722891566263,0.9746107448449995
gateshuf_app,3,acq,6,175.0,63.19327731092437,177.8571428571429,66.56395891690009,0.9839357429718874,0.9493617618179269
gateshuf_app,3,acq,8,169.64285714285717,62.74509803921569,177.8571428571429,66.56395891690009,0.9538152610441767,0.9426286996773742
gateshuf_app,3,acq,10,176.7857142857143,64.28571428571429,177.8571428571429,66.56395891690009,0.9939759036144578,0.965773600785524
gateshuf_app,3,acq,12,174.2857142857143,63.80952380952381,177.8571428571429,66.56395891690009,0.9799196787148594,0.9586197222611867
